level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	5	1	3	1	1201	567	101	47	85	The
5	1	5	1	3	2	1321	568	281	60	85	Carpenter—
5	1	5	1	3	3	1622	568	192	60	87	August
5	1	5	1	3	4	1838	567	125	48	90	1954
4	1	5	1	4	0	1201	644	848	61	-1	
5	1	5	1	4	1	1201	644	101	47	96	The
5	1	5	1	4	2	1321	645	281	60	85	Carpenter—
5	1	5	1	4	3	1621	644	283	47	87	November
5	1	5	1	4	4	1927	644	122	48	91	1953
4	1	5	1	5	0	1201	721	781	61	-1	
5	1	5	1	5	1	1201	721	101	47	96	The
5	1	5	1	5	2	1321	722	281	60	85	Carpenter—
5	1	5	1	5	3	1623	721	214	47	87	October
5	1	5	1	5	4	1860	721	122	48	98	1953
4	1	5	1	6	0	1201	797	851	61	-1	
5	1	5	1	6	1	1201	797	101	47	96	The
5	1	5	1	6	2	1321	798	281	60	85	Carpenter—
5	1	5	1	6	3	1623	797	285	61	87	September
5	1	5	1	6	4	1930	797	122	48	98	1953
4	1	5	1	7	0	1201	874	744	61	-1	
5	1	5	1	7	1	1201	874	101	47	99	The
5	1	5	1	7	2	1321	875	281	60	81	Carpenter—
5	1	5	1	7	3	1621	874	174	47	87	March
5	1	5	1	7	4	1819	874	126	48	99	1954
4	1	5	1	8	0	1201	951	678	61	-1	
5	1	5	1	8	1	1201	951	101	47	99	The
5	1	5	1	8	2	1321	952	281	60	82	Carpenter—
5	1	5	1	8	3	1621	951	112	61	92	July
5	1	5	1	8	4	1756	951	123	48	99	1953
3	1	5	2	0	0	1201	1027	851	675	-1	
4	1	5	2	1	0	1201	1027	759	61	-1	
5	1	5	2	1	1	1201	1027	101	47	96	The
5	1	5	2	1	2	1321	1028	281	60	85	Carpenter—
5	1	5	2	1	3	1622	1028	192	60	87	August
5	1	5	2	1	4	1838	1027	122	48	98	1953
4	1	5	2	2	0	1201	1104	841	61	-1	
5	1	5	2	2	1	1201	1104	101	47	96	The
5	1	5	2	2	2	1321	1105	281	60	85	Carpenter—
5	1	5	2	2	3	1622	1104	275	47	87	December
5	1	5	2	2	4	1920	1104	122	48	98	1953
4	1	5	2	3	0	1201	1181	784	61	-1	
5	1	5	2	3	1	1201	1181	101	47	96	The
5	1	5	2	3	2	1321	1182	281	60	85	Carpenter—
5	1	5	2	3	3	1623	1181	214	47	87	October
5	1	5	2	3	4	1860	1181	125	48	97	1954
4	1	5	2	4	0	1201	1257	851	61	-1	
5	1	5	2	4	1	1201	1257	101	47	96	The
5	1	5	2	4	2	1321	1258	281	60	85	Carpenter—
5	1	5	2	4	3	1621	1257	283	47	87	November
5	1	5	2	4	4	1927	1257	125	48	97	1954
4	1	5	2	5	0	1201	1334	848	61	-1	
5	1	5	2	5	1	1201	1334	101	47	96	The
5	1	5	2	5	2	1321	1335	281	60	85	Carpenter—
5	1	5	2	5	3	1621	1334	283	47	87	November
5	1	5	2	5	4	1927	1334	122	48	98	1955
4	1	5	2	6	0	1201	1411	781	61	-1	
5	1	5	2	6	1	1201	1411	101	47	96	The
5	1	5	2	6	2	1321	1412	281	60	85	Carpenter—
5	1	5	2	6	3	1623	1411	214	47	87	October
5	1	5	2	6	4	1860	1411	122	48	98	1955
4	1	5	2	7	0	1201	1487	851	61	-1	
5	1	5	2	7	1	1201	1487	101	47	96	The
5	1	5	2	7	2	1321	1488	281	60	85	Carpenter—
5	1	5	2	7	3	1623	1487	285	61	87	September
5	1	5	2	7	4	1930	1487	122	48	98	1955
4	1	5	2	8	0	1201	1564	759	61	-1	
5	1	5	2	8	1	1201	1564	101	47	96	The
5	1	5	2	8	2	1321	1565	281	60	85	Carpenter—
5	1	5	2	8	3	1622	1565	192	60	87	August
5	1	5	2	8	4	1838	1564	122	48	98	1955
4	1	5	2	9	0	1201	1641	678	61	-1	
5	1	5	2	9	1	1201	1641	101	47	99	The
5	1	5	2	9	2	1321	1642	281	60	82	Carpenter—
5	1	5	2	9	3	1621	1641	112	61	92	July
5	1	5	2	9	4	1756	1641	123	48	99	1955
3	1	5	3	0	0	1201	1717	689	61	-1	
4	1	5	3	1	0	1201	1717	689	61	-1	
5	1	5	3	1	1	1201	1717	101	47	96	The
5	1	5	3	1	2	1321	1718	281	60	85	Carpenter—
5	1	5	3	1	3	1621	1719	25	45	92	J
5	1	5	3	1	4	1648	1732	95	32	92	une
5	1	5	3	1	5	1768	1717	122	48	98	1955
3	1	5	4	0	0	1201	1794	689	61	-1	
4	1	5	4	1	0	1201	1794	689	61	-1	
5	1	5	4	1	1	1201	1794	101	47	99	The
5	1	5	4	1	2	1321	1795	281	60	82	Carpenter—
5	1	5	4	1	3	1621	1796	122	59	90	May
5	1	5	4	1	4	1767	1794	123	48	99	1955
3	1	5	5	0	0	1201	1871	707	61	-1	
4	1	5	5	1	0	1201	1871	707	61	-1	
5	1	5	5	1	1	1201	1871	101	47	99	The
5	1	5	5	1	2	1321	1872	281	60	81	Carpenter—
5	1	5	5	1	3	1622	1871	139	61	86	April
5	1	5	5	1	4	1786	1871	122	48	98	1955
3	1	5	6	0	0	1201	1947	756	138	-1	
4	1	5	6	1	0	1201	1947	756	61	-1	
5	1	5	6	1	1	1201	1947	101	47	96	The
5	1	5	6	1	2	1321	1948	281	60	85	Carpenter—
5	1	5	6	1	3	1622	1948	192	60	87	August
5	1	5	6	1	4	1838	1947	119	48	98	1951
4	1	5	6	2	0	1201	2024	675	61	-1	
5	1	5	6	2	1	1201	2024	101	47	99	The
5	1	5	6	2	2	1321	2025	281	60	82	Carpenter—
5	1	5	6	2	3	1621	2024	112	61	92	July
5	1	5	6	2	4	1756	2024	120	48	98	1951
3	1	5	7	0	0	1201	2101	686	61	-1	
4	1	5	7	1	0	1201	2101	686	61	-1	
5	1	5	7	1	1	1201	2101	101	47	96	The
5	1	5	7	1	2	1321	2102	281	60	85	Carpenter—
5	1	5	7	1	3	1621	2103	25	45	92	J
5	1	5	7	1	4	1648	2116	95	32	92	une
5	1	5	7	1	5	1768	2101	119	48	98	1951
3	1	5	8	0	0	1201	2177	686	61	-1	
4	1	5	8	1	0	1201	2177	686	61	-1	
5	1	5	8	1	1	1201	2177	101	47	97	The
5	1	5	8	1	2	1321	2178	281	60	85	Carpenter—
5	1	5	8	1	3	1621	2179	122	59	90	May
5	1	5	8	1	4	1767	2177	120	48	98	1951
3	1	5	9	0	0	1201	2254	704	61	-1	
4	1	5	9	1	0	1201	2254	704	61	-1	
5	1	5	9	1	1	1201	2254	101	47	99	The
5	1	5	9	1	2	1321	2255	281	60	81	Carpenter—
5	1	5	9	1	3	1622	2254	139	61	86	April
5	1	5	9	1	4	1786	2254	119	48	98	1951
2	1	6	0	0	0	1200	2407	1652	1518	-1	
3	1	6	1	0	0	1201	2407	912	48	-1	
4	1	6	1	1	0	1201	2407	912	48	-1	
5	1	6	1	1	1	1201	2407	274	47	87	Counselor
5	1	6	1	1	2	1491	2407	207	47	87	Labeast
5	1	6	1	1	3	1715	2407	103	47	87	List
5	1	6	1	1	4	1836	2407	129	47	87	from
5	1	6	1	1	5	1988	2408	125	47	96	1992
3	1	6	2	0	0	1200	2484	1612	124	-1	
4	1	6	2	1	0	1200	2484	1612	61	-1	
5	1	6	2	1	1	1200	2484	160	47	87	Labor
5	1	6	2	1	2	1376	2484	256	47	87	Activities
5	1	6	2	1	3	1652	2486	315	59	87	Department
5	1	6	2	1	4	1990	2485	122	47	91	1993
5	1	6	2	1	5	2134	2484	166	47	90	Union
5	1	6	2	1	6	2318	2484	274	47	87	Counselor
5	1	6	2	1	7	2609	2484	203	47	89	School-
4	1	6	2	2	0	1201	2561	511	47	-1	
5	1	6	2	2	1	1201	2561	300	47	87	Attendance
5	1	6	2	2	2	1520	2561	192	47	87	Record
3	1	6	3	0	0	1200	2637	712	47	-1	
4	1	6	3	1	0	1200	2637	712	47	-1	
5	1	6	3	1	1	1200	2639	160	45	87	Letter
5	1	6	3	1	2	1376	2637	211	47	84	Carriers
5	1	6	3	1	3	1608	2637	191	47	87	Branch
5	1	6	3	1	4	1823	2637	89	47	97	155
3	1	6	4	0	0	1202	2714	761	61	-1	
4	1	6	4	1	0	1202	2714	761	61	-1	
5	1	6	4	1	1	1202	2714	196	47	86	Service
5	1	6	4	1	2	1416	2714	293	61	90	Employees
5	1	6	4	1	3	1729	2714	150	47	89	Local
5	1	6	4	1	4	1900	2714	63	47	90	50
3	1	6	5	0	0	1207	2791	623	48	-1	
4	1	6	5	1	0	1207	2791	623	48	-1	
5	1	6	5	1	1	1207	2792	122	47	98	1993
5	1	6	5	1	2	1351	2791	165	47	90	Union
5	1	6	5	1	3	1534	2791	296	47	87	Counselors
3	1	6	6	0	0	1201	2867	1592	125	-1	
4	1	6	6	1	0	1202	2867	1591	61	-1	
5	1	6	6	1	1	1202	2867	211	61	87	Graphic
5	1	6	6	1	2	1432	2867	452	47	87	Communications
5	1	6	6	1	3	1906	2867	336	47	87	International
5	1	6	6	1	4	2262	2867	165	47	90	Union
5	1	6	6	1	5	2445	2867	149	47	89	Local
5	1	6	6	1	6	2615	2868	178	47	91	990-M
4	1	6	6	2	0	1201	2944	1212	48	-1	
5	1	6	6	2	1	1201	2944	180	47	87	United
5	1	6	6	2	2	1400	2944	130	47	87	Steel
5	1	6	6	2	3	1548	2944	226	47	87	Workers
5	1	6	6	2	4	1796	2944	57	47	91	of
5	1	6	6	2	5	1868	2944	228	47	86	America
5	1	6	6	2	6	2113	2944	300	48	89	Loca14294
3	1	6	7	0	0	1200	3021	1652	132	-1	
4	1	6	7	1	0	1202	3021	1650	61	-1	
5	1	6	7	1	1	1202	3021	263	61	87	Operating
5	1	6	7	1	2	1483	3021	263	61	87	Engineers
5	1	6	7	1	3	1767	3021	149	47	89	Local
5	1	6	7	1	4	1942	3022	106	55	88	148,
5	1	6	7	1	5	2070	3021	336	47	87	International
5	1	6	7	1	6	2425	3021	175	47	90	Ladies
5	1	6	7	1	7	2621	3022	231	46	87	Garment
4	1	6	7	2	0	1200	3097	1229	56	-1	
5	1	6	7	2	1	1200	3097	226	47	87	Workers
5	1	6	7	2	2	1447	3097	179	56	88	Union,
5	1	6	7	2	3	1648	3098	48	46	93	&
5	1	6	7	2	4	1715	3097	237	47	87	Teachers
5	1	6	7	2	5	1972	3097	457	47	76	Union—NEA-D—EA
3	1	6	8	0	0	1201	3174	742	47	-1	
4	1	6	8	1	0	1201	3174	742	47	-1	
5	1	6	8	1	1	1201	3174	165	47	90	Union
5	1	6	8	1	2	1383	3174	205	47	87	Worker
5	1	6	8	1	3	1604	3174	214	47	87	Address
5	1	6	8	1	4	1839	3174	104	47	87	List
3	1	6	9	0	0	1201	3235	1477	153	-1	
4	1	6	9	1	0	1207	3235	1471	77	-1	
5	1	6	9	1	1	1207	3235	94	63	86	15th
5	1	6	9	1	2	1320	3251	193	47	90	Annual
5	1	6	9	1	3	1532	3251	166	47	90	Union
5	1	6	9	1	4	1716	3251	273	47	87	Counselor
5	1	6	9	1	5	2007	3251	317	47	87	Graduation-
5	1	6	9	1	6	2343	3253	122	59	90	May
5	1	6	9	1	7	2484	3251	44	56	88	6,
5	1	6	9	1	8	2556	3252	122	47	98	1993
4	1	6	9	2	0	1201	3327	389	61	-1	
5	1	6	9	2	1	1201	3327	183	47	85	Harold
5	1	6	9	2	2	1401	3327	189	61	86	Wright
3	1	6	10	0	0	1202	3404	585	61	-1	
4	1	6	10	1	0	1202	3404	585	61	-1	
5	1	6	10	1	1	1202	3405	115	60	87	Stag
5	1	6	10	1	2	1336	3406	228	59	87	Brewery
5	1	6	10	1	3	1582	3404	205	61	90	Closing
3	1	6	11	0	0	1202	3482	509	60	-1	
4	1	6	11	1	0	1202	3482	509	60	-1	
5	1	6	11	1	1	1202	3482	115	60	87	Stag
5	1	6	11	1	2	1336	3483	228	59	87	Brewery
5	1	6	11	1	3	1588	3482	123	47	91	1987
3	1	6	12	0	0	1201	3557	518	61	-1	
4	1	6	12	1	0	1201	3557	518	61	-1	
5	1	6	12	1	1	1201	3557	180	47	87	United
5	1	6	12	1	2	1398	3559	125	59	90	Way
5	1	6	12	1	3	1543	3557	176	47	87	sticker
3	1	6	13	0	0	1201	3636	173	59	-1	
4	1	6	13	1	0	1201	3636	173	59	-1	
5	1	6	13	1	1	1201	3636	173	59	87	Prayer
3	1	6	14	0	0	1207	3695	1157	64	-1	
4	1	6	14	1	0	1207	3695	1157	64	-1	
5	1	6	14	1	1	1207	3695	94	62	86	14th
5	1	6	14	1	2	1320	3711	193	47	90	Annual
5	1	6	14	1	3	1532	3711	166	47	90	Union
5	1	6	14	1	4	1716	3711	273	47	87	Counselor
5	1	6	14	1	5	2006	3712	206	46	87	Course-
5	1	6	14	1	6	2239	3712	125	47	96	1992
3	1	6	15	0	0	1201	3787	744	47	-1	
4	1	6	15	1	0	1201	3787	744	47	-1	
5	1	6	15	1	1	1201	3787	165	47	90	Union
5	1	6	15	1	2	1384	3787	274	47	87	Counselor
5	1	6	15	1	3	1675	3787	270	47	87	Addresses
3	1	6	16	0	0	1201	3864	1125	61	-1	
4	1	6	16	1	0	1201	3864	1125	61	-1	
5	1	6	16	1	1	1201	3864	165	47	90	Union
5	1	6	16	1	2	1384	3864	296	47	87	Counselors
5	1	6	16	1	3	1701	3866	76	59	95	By
5	1	6	16	1	4	1795	3864	149	47	89	Local
5	1	6	16	1	5	1964	3864	210	47	90	Unions—
5	1	6	16	1	6	2201	3865	125	47	97	1994
2	1	7	0	0	0	400	4064	2448	120	-1	
3	1	7	1	0	0	400	4064	2448	120	-1	
4	1	7	1	1	0	400	4064	2407	53	-1	
5	1	7	1	1	1	400	4064	560	53	92	Y:\ARCHIVES\WP\S|UE
5	1	7	1	1	2	980	4064	561	53	91	COLLECTIONS\COURSE
5	1	7	1	1	3	1561	4068	498	41	91	CATALOGUES-CLASS
5	1	7	1	1	4	2077	4064	730	53	92	SCHEDULES—MISC\BELLEV|LLE
4	1	7	1	2	0	400	4141	2448	43	-1	
5	1	7	1	2	1	400	4143	193	41	92	TRADES
5	1	7	1	2	2	610	4144	108	40	93	AND
5	1	7	1	2	3	739	4143	161	41	91	LABOR
5	1	7	1	2	4	917	4143	260	41	92	ASSEMBLY
5	1	7	1	2	5	1193	4144	109	40	92	AND
5	1	7	1	2	6	1321	4143	413	41	91	SOUTHWESTERN
5	1	7	1	2	7	1757	4143	199	41	91	ILLINOIS
5	1	7	1	2	8	1975	4144	222	40	93	CENTRAL
5	1	7	1	2	9	2216	4143	161	41	91	LABOR
5	1	7	1	2	10	2396	4141	452	43	91	COUNCIL.DOCX.kd
